,train_tag,et_bin,eta_bin,model_idx,sort,init,file_name,tuned_idx,max_sp_val,max_sp_pd_val,max_sp_fa_val,max_sp_op,max_sp_pd_op,max_sp_fa_op,tight_pd_ref,tight_fa_ref,tight_sp_ref,tight_pd_val,tight_fa_val,tight_sp_val,tight_pd_op,tight_fa_op,tight_sp_op,tight_pd_ref_passed,tight_fa_ref_passed,tight_pd_ref_total,tight_fa_ref_total,tight_pd_val_passed,tight_fa_val_passed,tight_pd_val_total,tight_fa_val_total,tight_pd_op_passed,tight_fa_op_passed,tight_pd_op_total,tight_fa_op_total,medium_pd_ref,medium_fa_ref,medium_sp_ref,medium_pd_val,medium_fa_val,medium_sp_val,medium_pd_op,medium_fa_op,medium_sp_op,medium_pd_ref_passed,medium_fa_ref_passed,medium_pd_ref_total,medium_fa_ref_total,medium_pd_val_passed,medium_fa_val_passed,medium_pd_val_total,medium_fa_val_total,medium_pd_op_passed,medium_fa_op_passed,medium_pd_op_total,medium_fa_op_total,loose_pd_ref,loose_fa_ref,loose_sp_ref,loose_pd_val,loose_fa_val,loose_sp_val,loose_pd_op,loose_fa_op,loose_sp_op,loose_pd_ref_passed,loose_fa_ref_passed,loose_pd_ref_total,loose_fa_ref_total,loose_pd_val_passed,loose_fa_val_passed,loose_pd_val_total,loose_fa_val_total,loose_pd_op_passed,loose_fa_op_passed,loose_pd_op_total,loose_fa_op_total,vloose_pd_ref,vloose_fa_ref,vloose_sp_ref,vloose_pd_val,vloose_fa_val,vloose_sp_val,vloose_pd_op,vloose_fa_op,vloose_sp_op,vloose_pd_ref_passed,vloose_fa_ref_passed,vloose_pd_ref_total,vloose_fa_ref_total,vloose_pd_val_passed,vloose_fa_val_passed,vloose_pd_val_total,vloose_fa_val_total,vloose_pd_op_passed,vloose_fa_op_passed,vloose_pd_op_total,vloose_fa_op_total
278,v10,1,0,0,5,3,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_28/tunedDiscr.jobID_0028.pic.gz,0,0.9878136557907997,0.9906354425820566,0.015004106387011181,0.9877343707068151,0.9912117406236223,0.01573688882150224,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9868069126975128,0.012666624549876809,0.9870701265242143,0.9867969342474653,0.012685537034755718,0.98705568164708,1479477,28583.0,1499273,316581,147949,401,149927,31658,1479478,4016,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.988581109473277,0.013614252321688041,0.9874831235317107,0.9886518332551844,0.013645796810294996,0.9875026841027952,1482267,32717.0,1499273,316581,148215,431,149927,31658,1482259,4320,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.994310564474711,0.020026533577610715,0.9871290008289186,0.9943185797383132,0.019429466708362157,0.9874325930447978,1490755,93393.0,1499273,316581,149074,634,149927,31658,1490755,6151,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949642159184137,0.02106892412660307,0.9869313666674032,0.9949682279344723,0.020617156430739685,0.9871601566555611,1491728,97775.0,1499273,316581,149172,667,149927,31658,1491729,6527,1499273,316581
279,v10,1,0,0,5,4,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_29/tunedDiscr.jobID_0029.pic.gz,0,0.9882315668035976,0.9910289674308164,0.014561880093499274,0.9879944944731072,0.9921261838237599,0.016128573729945892,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9867935728721311,0.0122243982563649,0.9872845262578066,0.9867942662877275,0.012350709613021628,0.9872217320542964,1479477,28583.0,1499273,316581,147947,387,149927,31658,1479474,3910,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9886611484255671,0.013551077136900626,0.9875547259182885,0.9886565021847256,0.013402573117148533,0.9876266962269671,1482267,32717.0,1499273,316581,148227,429,149927,31658,1482266,4243,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943239043000928,0.01923684376776802,0.9875318917197694,0.9943172457584443,0.019015670555087006,0.9876395380729436,1490755,93393.0,1499273,316581,149076,609,149927,31658,1490753,6019,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949642159184137,0.020595110240697455,0.9871692252673697,0.9949668939546034,0.020121232796661833,0.9874084208103565,1491728,97775.0,1499273,316581,149172,652,149927,31658,1491727,6370,1499273,316581
280,v10,1,0,0,6,0,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_30/tunedDiscr.jobID_0030.pic.gz,0,0.9880010155848136,0.9927231252542904,0.0167098363762714,0.9877543176604646,0.9917399966517105,0.01622333620779516,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9868069126975128,0.013393139174932086,0.9867068842262954,0.9868062721065476,0.01282136325300634,0.9869924456465979,1479477,28583.0,1499273,316581,147949,424,149927,31658,1479492,4059,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9886144590367312,0.01418282898477478,0.987215319641253,0.9886585031545289,0.013847956763040107,0.9874048755408197,1482267,32717.0,1499273,316581,148220,449,149927,31658,1482269,4384,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943505839508561,0.019142080990586896,0.9875927302158812,0.9943199137181821,0.019495800442856648,0.9873999747097192,1490755,93393.0,1499273,316581,149080,606,149927,31658,1490757,6172,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949708858311045,0.020279234316760375,0.9873311037519673,0.9949702289042756,0.02054450519772191,0.9871976224506841,1491728,97775.0,1499273,316581,149173,642,149927,31658,1491732,6504,1499273,316581
281,v10,1,0,0,6,1,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_31/tunedDiscr.jobID_0031.pic.gz,0,0.9880286517692493,0.9925563774370193,0.016488723229515445,0.9880320882920562,0.9919160819944066,0.01584428629639808,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9867935728721311,0.012824562511845347,0.9869844959461714,0.9867929323078586,0.012170660905108013,0.9873110677048809,1479477,28583.0,1499273,316581,147947,406,149927,31658,1479472,3852,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.988581109473277,0.01389854065323141,0.9873408951912389,0.98865716917466,0.013292016892991051,0.9876823357215055,1482267,32717.0,1499273,316581,148215,440,149927,31658,1482267,4208,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943172343874018,0.019015730621012066,0.9876395022718796,0.9943152447886409,0.018775605611202187,0.9877589761473441,1490755,93393.0,1499273,316581,149075,602,149927,31658,1490750,5943,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949708858311045,0.020184471539579252,0.987378668236109,0.9949695619143412,0.019852739109422233,0.9875445068295027,1491728,97775.0,1499273,316581,149173,639,149927,31658,1491731,6285,1499273,316581
282,v10,1,0,0,6,2,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_32/tunedDiscr.jobID_0032.pic.gz,0,0.9879242317765362,0.9916492693110647,0.015793796196853876,0.9876579861901704,0.9912837755365433,0.015961160019078845,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9868536020863486,0.013140438435782425,0.9868565818230338,0.9867976012373997,0.012773982014081704,0.9870117979893998,1479477,28583.0,1499273,316581,147956,416,149927,31658,1479479,4044,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9885877793859679,0.014088066207593657,0.9872494033000246,0.9886565021847256,0.01382584551820861,0.9874149382964122,1482267,32717.0,1499273,316581,148216,446,149927,31658,1482266,4377,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943172343874018,0.020026533577610715,0.9871323237168814,0.9943185797383132,0.019735865386741467,0.9872788525603122,1490755,93393.0,1499273,316581,149075,634,149927,31658,1490755,6248,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949642159184137,0.02091098616463453,0.9870106560776465,0.9949688949244067,0.02087617387019436,0.9870304625738184,1491728,97775.0,1499273,316581,149172,662,149927,31658,1491730,6609,1499273,316581
283,v10,1,0,0,6,3,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_33/tunedDiscr.jobID_0033.pic.gz,0,0.9880371127209578,0.9923829597070575,0.0162991976751532,0.9881027929556961,0.9921021721861195,0.015888508786061073,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.986840262260967,0.012571861772695685,0.9871341783627287,0.9867962672575308,0.01222120089329429,0.9872874720696705,1479477,28583.0,1499273,316581,147954,398,149927,31658,1479477,3869,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9886411386874946,0.013456314359719503,0.9875921337525275,0.98865716917466,0.013216206910711634,0.9877202590588264,1482267,32717.0,1499273,316581,148224,426,149927,31658,1482267,4184,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943172343874018,0.019047318213405773,0.9876236549271737,0.9943205807081166,0.018775605611202187,0.9877616352947268,1490755,93393.0,1499273,316581,149075,603,149927,31658,1490758,5943,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949775557437953,0.02034240950154779,0.9873027155261987,0.9949675609445378,0.01991591409465508,0.9875118033772231,1491728,97775.0,1499273,316581,149174,644,149927,31658,1491728,6304,1499273,316581
284,v10,1,0,0,6,4,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_34/tunedDiscr.jobID_0034.pic.gz,0,0.9880618181005671,0.9927498049050538,0.01661507359909028,0.9878354196418895,0.991369817238088,0.015692666331839245,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9868002427848219,0.012887737696632763,0.9869562463789162,0.9867996022072031,0.012556028315028382,0.9871217606567755,1479477,28583.0,1499273,316581,147948,408,149927,31658,1479482,3975,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9886878280763305,0.013866953060837703,0.9874100243746594,0.988655835194791,0.013623685565463499,0.9875157459454924,1482267,32717.0,1499273,316581,148231,439,149927,31658,1482265,4313,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943305742127836,0.01911049339819319,0.9875986071600894,0.9943192467282477,0.019262052997495113,0.9875169228380627,1490755,93393.0,1499273,316581,149077,605,149927,31658,1490756,6098,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949842256564861,0.020310821909154085,0.9873218928587357,0.9949682279344723,0.020351821492761726,0.987293345321632,1491728,97775.0,1499273,316581,149175,643,149927,31658,1491729,6443,1499273,316581
285,v10,1,0,0,7,0,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_35/tunedDiscr.jobID_0035.pic.gz,0,0.987512775157908,0.9916492693110647,0.01661507359909028,0.9877070487277142,0.9918133655445006,0.016390749918662205,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9867802330467494,0.013298376397750963,0.9867409279330943,0.9867942662877275,0.012695013282540645,0.9870496099864935,1479477,28583.0,1499273,316581,147945,421,149927,31658,1479474,4019,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9885210802590594,0.014340766946743319,0.9870896380753685,0.9886598371343978,0.013844798013778465,0.9874071224850846,1482267,32717.0,1499273,316581,148206,454,149927,31658,1482271,4383,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943372441254744,0.020310821909154085,0.9869996240136107,0.9943179127483787,0.01964742040741548,0.9873229001747165,1490755,93393.0,1499273,316581,149078,643,149927,31658,1490754,6220,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949642159184137,0.02132162486575273,0.9868044969311973,0.9949675609445378,0.020863538873147788,0.9870361411927805,1491728,97775.0,1499273,316581,149172,675,149927,31658,1491728,6605,1499273,316581
286,v10,1,0,0,7,1,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_36/tunedDiscr.jobID_0036.pic.gz,0,0.9875996729091495,0.9901752186063885,0.014972518794617475,0.9876614406497568,0.9920074596154269,0.01667503735221002,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9867668932213677,0.01279297491945164,0.986986946884075,0.9867962672575308,0.012723442025895426,0.9870363980090124,1479477,28583.0,1499273,316581,147943,405,149927,31658,1479477,4028,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9886611484255671,0.01393012824562512,0.9873650850498608,0.98865716917466,0.013810051771900398,0.9874231734068227,1482267,32717.0,1499273,316581,148227,441,149927,31658,1482267,4372,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943305742127836,0.019931770800429592,0.9871865231994745,0.9943199137181821,0.019600039168490846,0.9873476716934394,1490755,93393.0,1499273,316581,149077,631,149927,31658,1490757,6205,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949642159184137,0.02132162486575273,0.9868044969311973,0.9949668939546034,0.02092987260764228,0.9870025083562675,1491728,97775.0,1499273,316581,149172,675,149927,31658,1491727,6626,1499273,316581
287,v10,1,0,0,7,2,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_37/tunedDiscr.jobID_0037.pic.gz,0,0.9878294177513935,0.9912690842876867,0.01560427064249163,0.9880228454555098,0.9914378502114024,0.015386267653459936,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9868002427848219,0.013014088066207593,0.9868930751761279,0.986808273076351,0.012303328374096992,0.9872524223859417,1479477,28583.0,1499273,316581,147948,412,149927,31658,1479495,3894,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9886878280763305,0.013835365468443996,0.987425828330197,0.9886605041243323,0.013339398131915687,0.9876602998974489,1482267,32717.0,1499273,316581,148231,438,149927,31658,1482272,4223,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9942972246493293,0.01980542043085476,0.98723331099575,0.9943179127483787,0.01893670182354595,0.9876794881289152,1490755,93393.0,1499273,316581,149072,627,149927,31658,1490754,5995,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949642159184137,0.021226862088571608,0.9868520740458658,0.9949675609445378,0.020013835321765993,0.9874626569673152,1491728,97775.0,1499273,316581,149172,672,149927,31658,1491728,6336,1499273,316581
288,v10,1,0,0,7,3,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_38/tunedDiscr.jobID_0038.pic.gz,0,0.9880624875995527,0.9916092498349197,0.015477920272916798,0.9882430037091066,0.9913591453991368,0.014868232774550589,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9868669419117304,0.012761387327057932,0.9870527685453904,0.9867922653179241,0.012101168421351881,0.9873454709368569,1479477,28583.0,1499273,316581,147958,404,149927,31658,1479471,3831,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9886744882509488,0.013740602691262873,0.9874665736113121,0.9886578361645945,0.013045634450582946,0.9878059172548708,1482267,32717.0,1499273,316581,148229,435,149927,31658,1482268,4130,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943172343874018,0.019584307284098806,0.987354230476376,0.9943165787685098,0.018478683180607806,0.9879085900804293,1490755,93393.0,1499273,316581,149075,620,149927,31658,1490752,5850,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949775557437953,0.02062669783309116,0.9871600125950458,0.9949682279344723,0.0197011191448634,0.9876199363508471,1491728,97775.0,1499273,316581,149174,653,149927,31658,1491729,6237,1499273,316581
289,v10,1,0,0,7,4,/home/jodafons/public/tunings/v10/user.jodafons.data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97.v10_et1_eta0.r2/job_configId_39/tunedDiscr.jobID_0039.pic.gz,0,0.9879193031745899,0.9914491719303394,0.01560427064249163,0.9881351885408893,0.9913237949326107,0.015048281482464204,0.9867965824026267,0.09028653014552358,0.9478631556295338,0.9868002427848219,0.012571861772695685,0.9871141655436079,0.986793599297793,0.012091692173566954,0.987350874906238,1479477,28583.0,1499273,316581,147948,398,149927,31658,1479473,3827,1499273,316581,0.9886571949978278,0.1033447995931531,0.9420944913002797,0.9886411386874946,0.013456314359719503,0.9875921337525275,0.9886591701444634,0.013055110698367874,0.9878018437824728,1482267,32717.0,1499273,316581,148224,426,149927,31658,1482270,4133,1499273,316581,0.9943186458638602,0.2950050697925649,0.8434311956721782,0.9943505839508561,0.019647482468886222,0.9873391470057236,0.9943232486678544,0.018725065623015912,0.9877883187541676,1490755,93393.0,1499273,316581,149080,622,149927,31658,1490762,5928,1499273,316581,0.9949679042611529,0.3088467090570818,0.8361327972563526,0.9949708858311045,0.02062669783309116,0.9871566907633517,0.9949682279344723,0.01976745287935789,0.9875866455814261,1491728,97775.0,1499273,316581,149173,653,149927,31658,1491729,6258,1499273,316581
